"lat" "lon" "wealthscore" "nl" "n" "sample"
-15.399161 35.322195 205895.65 17.8181818181818 20 1
-15.397688 34.643035 25751.375 0.214876033057851 16 1
-15.397278 34.667761 -38221.4375 0.214876033057851 32 1
-15.395781 34.640854 166592.3125 0.236363636363636 16 1
-15.395158 35.390683 3429.64516129032 4.31818181818182 31 1
-15.394815 35.581883 -32004.3 0 30 1
-15.393884 35.348221 160923.25 14.3884297520661 20 1
-15.392243 34.669811 -17046.9666666667 0.196969696969697 30 1
-15.390023 35.005366 -40544.7419354839 0 31 1
-15.389239 34.557214 -45538.6428571429 0 28 1
-15.385008 35.465824 -19252.34375 0 32 1
-15.37265 35.368528 72183.25 9.98347107438017 20 1
-15.354761 34.833036 -24007 0 31 1
-15.351952 34.781995 -45029.0769230769 0 26 1
-15.349773 34.928384 6795.43333333333 0 30 1
-15.349759 35.189531 10179.5882352941 0 34 1
-15.347363 34.822559 -56095.1034482759 0 29 1
-15.339192 34.669201 10672.8709677419 0.0909090909090909 31 1
-15.337973 34.975147 -38421.71875 0 32 1
-15.330659 35.432854 -8022.09677419355 0.669421487603306 31 1
-15.32725 35.047437 -21233.5161290323 0 31 1
-15.326298 34.94744 -13263.0909090909 0 33 1
-15.315179 34.684763 -45858.3636363636 0 33 1
-15.307185 35.369328 40890.6538461538 3.43939393939394 26 1
-15.289079 34.869777 -18405.3714285714 0 35 1
